Accession,Species,Core_GC3,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_019175305.1,Saccharolobus shibatae,0.3181006289308176,0.29417571569595263,0.3484698914116486,0.28693649226719314,0.2704837117472853,0.29220138203356366,0.3142481079302402,0.31852583086541625,0.3191839420862126,0.322145442579796,0.315893385982231,0.31161566304705496,0.3119447186574531,0.3070088845014807,0.3129318854886476,0.2964791049687397,0.3070088845014807,0.30635077328068444,0.3181967752550181,0.30437643961829547,0.3152352747614347,0.3106284962158605,0.3172096084238236,0.32379072063178677,0.3198420533070089,0.30832510694307336,0.31260282987824944,0.30931227377426784,0.32817643186306783
GCF_900079115.1,Saccharolobus solfataricus,0.3297363796133568,0.2837209302325581,0.3404651162790698,0.3032558139534884,0.3013953488372093,0.2930232558139535,0.3165891472868217,0.3227906976744186,0.3324031007751938,0.3234108527131783,0.31193798449612403,0.32527131782945734,0.31937984496124033,0.32868217054263565,0.3082170542635659,0.3110077519379845,0.3144186046511628,0.3082170542635659,0.3187596899224806,0.31224806201550387,0.33612403100775196,0.3116279069767442,0.315968992248062,0.3262015503875969,0.32868217054263565,0.3137984496124031,0.32651162790697674,0.30831265508684863,0.3090288551039404
GCF_902384015.1,Methanosphaera stadtmanae,0.13217903415783275,0.10418006430868167,0.12861736334405144,0.11768488745980707,0.1292604501607717,0.10096463022508038,0.10868167202572347,0.1157556270096463,0.11704180064308682,0.13440514469453377,0.13311897106109324,0.10868167202572347,0.14083601286173633,0.11704180064308682,0.14019292604501607,0.12411575562700965,0.12797427652733118,0.1504823151125402,0.12861736334405144,0.11318327974276528,0.1189710610932476,0.12347266881028938,0.12347266881028938,0.1202572347266881,0.11704180064308682,0.1337620578778135,0.12282958199356914,0.12090032154340837,0.10996784565916398
GCF_000275865.1,Methanofollis liminatans DSM 4140,0.815542388331814,0.5469839967172754,0.5896594173163726,0.5711940910956094,0.6187935986869101,0.6372589249076733,0.6672137874435782,0.6844480919162905,0.6947066064833812,0.7020927369716865,0.7283545342634387,0.7328682806729585,0.7312269183422241,0.7673368896183833,0.756668034468609,0.7525646286417726,0.7730816577759541,0.7624128026261797,0.7542059909725072,0.7627257799671593,0.7541050903119869,0.7614942528735632,0.7647783251231527,0.7635467980295566,0.7668308702791461,0.7754515599343186,0.7680623973727422,0.7824302134646962,0.777504105090312
GCF_002355655.1,Halorubrum trapanicum,0.9164519690835481,0.6856287425149701,0.739853626081171,0.7425149700598802,0.7890884896872921,0.8383233532934131,0.8403193612774451,0.8649367930805056,0.8632734530938124,0.8709248170326015,0.873253493013972,0.8729208250166334,0.8882235528942116,0.8755821689953427,0.8862275449101796,0.8785761809713906,0.8835662009314704,0.8975382568196939,0.885894876912841,0.8915502328675982,0.884896872920825,0.8948769128409847,0.8982035928143712,0.8968729208250167,0.8948769128409847,0.8928809048569527,0.9051896207584831,0.9101796407185628,0.8948419301164725
GCF_024662215.1,Methanoplanus endosymbiosus,0.4213651424784626,0.2864619678995115,0.2840195394277739,0.2819260293091417,0.31751570132588974,0.33810188415910675,0.36357292393579904,0.36461967899511516,0.37090020935101187,0.36985345429169575,0.3935799023028611,0.3939288206559665,0.4019539427773901,0.3890439637124913,0.41416608513607817,0.3946266573621772,0.4145150034891835,0.4138171667829728,0.40369853454291693,0.3974180041870202,0.4162595952547104,0.39986043265875787,0.39986043265875787,0.4026517794836008,0.39602233077459875,0.39965095986038396,0.3961605584642234,0.4038394415357766,0.3842931937172775
GCF_014969745.1,Haloferax gibbonsii,0.8799079033925383,0.6126903553299492,0.7015228426395939,0.682233502538071,0.7131979695431472,0.7687817258883248,0.7634517766497462,0.799746192893401,0.8096446700507615,0.7956852791878173,0.8060913705583757,0.8175126903553299,0.8200507614213198,0.8248730964467005,0.8276649746192893,0.8246192893401015,0.8256345177664974,0.8411167512690355,0.8373096446700508,0.8461928934010152,0.832741116751269,0.8444162436548224,0.85,0.8509774054328509,0.8476770753998477,0.8481848184818482,0.8547854785478548,0.84996191926885,0.8641787255648642
GCF_003052125.1,Methanococcus maripaludis,0.2494973864093285,0.19868995633187772,0.2210698689956332,0.2314410480349345,0.23853711790393012,0.22707423580786026,0.23580786026200873,0.2893013100436681,0.259825327510917,0.25327510917030566,0.29967248908296945,0.2691048034934498,0.2554585152838428,0.2740174672489083,0.24563318777292575,0.26746724890829693,0.26200873362445415,0.2719825232113599,0.24412889131622065,0.2605133806663026,0.2681594756963408,0.263790278536319,0.2523211359912616,0.2741671217913708,0.2692517749863463,0.2381212452211906,0.24795193883123975,0.24030584380120154,0.2534134352812671
GCF_019669925.1,Methanobrevibacter arboriphilus,0.14013566986998305,0.11808300395256917,0.1299407114624506,0.13191699604743082,0.13043478260869565,0.12944664031620554,0.13636363636363635,0.1625494071146245,0.1492094861660079,0.1373517786561265,0.17391304347826086,0.1432806324110672,0.1442687747035573,0.14871541501976285,0.15810276679841898,0.13389328063241107,0.1541501976284585,0.1541501976284585,0.17144268774703558,0.13438735177865613,0.1541501976284585,0.1650197628458498,0.14772727272727273,0.15464426877470355,0.1590909090909091,0.14624505928853754,0.14377470355731226,0.15167984189723321,0.15167984189723321
GCF_002761295.1,Methanohalophilus portucalensis,0.4008280479210712,0.26609848484848486,0.2978219696969697,0.3072916666666667,0.31297348484848486,0.3096590909090909,0.3380681818181818,0.3541666666666667,0.3697916666666667,0.36363636363636365,0.3787878787878788,0.3925189393939394,0.3858901515151515,0.3963068181818182,0.4043560606060606,0.4053030303030303,0.41382575757575757,0.3896780303030303,0.4133522727272727,0.40482954545454547,0.3868371212121212,0.3950734249171009,0.4007579346281383,0.40028422548555187,0.40928469919469446,0.39081004263382285,0.41117953576504024,0.4052132701421801,0.395260663507109
GCF_003201835.2,Acidianus brierleyi,0.22930049964311205,0.2481012658227848,0.28069620253164557,0.22658227848101264,0.23386075949367088,0.23417721518987342,0.2389240506329114,0.2490506329113924,0.23481012658227848,0.23512658227848102,0.24873417721518987,0.23196202531645568,0.24746835443037973,0.24367088607594936,0.23734177215189872,0.21867088607594937,0.22974683544303798,0.23639240506329115,0.23196202531645568,0.2259493670886076,0.24335443037974683,0.22120253164556963,0.2408227848101266,0.23860759493670886,0.23734177215189872,0.22879746835443038,0.23512658227848102,0.23322784810126582,0.2389240506329114
GCF_009729035.1,Stygiolobus azoricus,0.35624242424242425,0.31194793119479314,0.3356578335657834,0.301255230125523,0.30962343096234307,0.3398419339841934,0.31427243142724315,0.32450023245002324,0.31659693165969316,0.30962343096234307,0.34309623430962344,0.32682473268247325,0.3291492329149233,0.33426313342631336,0.3272896327289633,0.3324035332403533,0.3324035332403533,0.32,0.347906976744186,0.3227906976744186,0.3386046511627907,0.3558139534883721,0.32759422987436015,0.3401582131223825,0.357375523499302,0.3373662168450442,0.3424848766868311,0.3373662168450442,0.3485342019543974
GCF_025449255.1,Methanococcus aeolicus,0.22431213351375734,0.16883923029174425,0.16139044072004965,0.17442582247051522,0.16883923029174425,0.17690875232774675,0.18311607697082558,0.2222222222222222,0.20360024829298573,0.2153941651148355,0.21663563004345127,0.2085661080074488,0.2153941651148355,0.2116697703289882,0.22656734947237742,0.2222222222222222,0.21104903786468032,0.23153320918684048,0.23898199875853507,0.20670391061452514,0.21725636250775915,0.234016139044072,0.22408441961514589,0.24084419615145872,0.2228429546865301,0.21042830540037244,0.2116697703289882,0.21291123525760397,0.21973929236499068
GCF_028472005.1,Sulfolobus islandicus,0.30841803492311703,0.2721954576737784,0.3310392291810048,0.28940123881624225,0.270474879559532,0.2869924294562973,0.30006882312456984,0.3193392980041294,0.32415691672401925,0.2938747419132829,0.3059187887130076,0.292842395044735,0.30144528561596695,0.3117687543014453,0.3097040605643496,0.2900894700619408,0.30626290433585684,0.2959394356503785,0.30523055746730904,0.28320715760495524,0.2983482450103235,0.2876806607019959,0.3097040605643496,0.30567986230636834,0.29604130808950085,0.30774526678141134,0.30509641873278237,0.3072683430933517,0.31323225361819435
GCF_023169565.1,Metallosphaera sedula,0.5475190258751903,0.4057142857142857,0.43551020408163266,0.4036734693877551,0.4322448979591837,0.4555102040816327,0.4608163265306122,0.45714285714285713,0.46816326530612246,0.4828571428571429,0.5102040816326531,0.5020408163265306,0.4853061224489796,0.5044897959183674,0.4869387755102041,0.5024489795918368,0.5204081632653061,0.513061224489796,0.523673469387755,0.5028571428571429,0.5114285714285715,0.5065306122448979,0.5306122448979592,0.5195918367346939,0.5228571428571429,0.5310204081632653,0.5342857142857143,0.5330612244897959,0.5110204081632653
GCF_005222525.1,Metallosphaera prunae,0.5458313780697638,0.40626322471434617,0.43800253914515447,0.40626322471434617,0.43419382141345747,0.45916208209902665,0.4561997460854846,0.46085484553533645,0.4574693186627169,0.48116800677105376,0.505289885738468,0.4951333051206094,0.48963182395260263,0.49978840457046125,0.48243757934828607,0.5099449851883199,0.5285653829877275,0.5074058400338552,0.5175624206517139,0.5112145577655522,0.5120609394837071,0.5035971223021583,0.5289885738468049,0.5201015658061786,0.520524756665256,0.5336436732966567,0.539568345323741,0.5323741007194245,0.5239102835378756
GCF_002214585.1,Thermococcus profundus,0.6911694101508916,0.6538280883043682,0.6364490371066228,0.5857209957726632,0.5941756693283231,0.593236261155472,0.6092062000939408,0.6308125880695162,0.624706434945984,0.638327853452325,0.6214185063410052,0.642555190230155,0.6679192108971348,0.6538280883043682,0.6510098637858149,0.664631282292156,0.664631282292156,0.6665100986378582,0.6777829967120714,0.6791921089713481,0.6843588539220291,0.6688586190699859,0.6632221700328793,0.6674495068107092,0.6726162517613903,0.6691729323308271,0.6668233082706767,0.6663533834586466,0.6593045112781954
GCF_001592435.1,Thermococcus peptonophilus,0.654820788530466,0.6393762183235867,0.6271929824561403,0.5794346978557505,0.5823586744639376,0.5735867446393762,0.5750487329434698,0.5745614035087719,0.6106237816764133,0.6174463937621832,0.6232943469785575,0.6193957115009746,0.6140350877192983,0.6335282651072125,0.6252436647173489,0.6374269005847953,0.6320662768031189,0.6267056530214425,0.6437621832358674,0.6301169590643275,0.6320662768031189,0.6242690058479532,0.6291423001949318,0.6301169590643275,0.6262183235867447,0.6466861598440545,0.6457115009746589,0.6310916179337231,0.6198830409356725
GCF_002214465.1,Thermococcus barossii,0.7289102907080435,0.6362745098039215,0.6622549019607843,0.6044117647058823,0.6401960784313725,0.6161764705882353,0.6303921568627451,0.6544117647058824,0.6470588235294118,0.6509803921568628,0.6588235294117647,0.6740196078431373,0.6892156862745098,0.6818627450980392,0.6838235294117647,0.6808823529411765,0.7009803921568627,0.6882352941176471,0.703921568627451,0.7014705882352941,0.692156862745098,0.6926470588235294,0.6892156862745098,0.6843137254901961,0.6911764705882353,0.6931372549019608,0.6995098039215686,0.6887254901960784,0.6887254901960784
GCF_014962245.1,Thermosphaera aggregans,0.5557791537667699,0.519774011299435,0.4809322033898305,0.4872881355932203,0.5056497175141242,0.4774011299435028,0.4809322033898305,0.4929378531073446,0.5028248587570622,0.5035310734463276,0.5218926553672316,0.5360169491525424,0.5254237288135594,0.5148305084745762,0.518361581920904,0.5466101694915254,0.5501412429378532,0.5225988700564972,0.5056497175141242,0.528954802259887,0.5134180790960452,0.5466101694915254,0.548728813559322,0.5423728813559322,0.5572033898305084,0.5494350282485876,0.5282485875706214,0.5437853107344632,0.5346045197740112
GCF_036323395.1,Pyrodictium abyssi,0.7052902395883582,0.6669456066945607,0.6527196652719666,0.599163179916318,0.6263598326359833,0.6497907949790795,0.6251046025104603,0.6426778242677824,0.6543933054393305,0.6414225941422594,0.6573221757322176,0.6748953974895398,0.6799163179916318,0.6531380753138075,0.6740585774058577,0.6857740585774058,0.695397489539749,0.6606694560669456,0.6753138075313807,0.6640167364016737,0.6707112970711298,0.6615062761506276,0.6702928870292887,0.6803347280334728,0.6715481171548117,0.6698744769874477,0.6887029288702929,0.6962343096234309,0.6928870292887029
GCF_900012635.1,Thermococcus chitonophagus,0.49681966649475673,0.5234159779614325,0.5482093663911846,0.45500459136822774,0.4793388429752066,0.45500459136822774,0.453168044077135,0.46786042240587694,0.48163452708907256,0.4793388429752066,0.4825528007346189,0.4692378328741965,0.48622589531680444,0.46648301193755737,0.47680293982544786,0.4763435920992191,0.48001837390904917,0.4813964170877354,0.4786403307303629,0.46531924666972896,0.47126436781609193,0.4882758620689655,0.4917203311867525,0.4862005519779209,0.4604415823367065,0.4816007359705612,0.4779208831646734,0.47562097516099355,0.47746090156393745
GCF_001433455.1,Thermococcus barophilus,0.4220657276995305,0.4313427158615443,0.45492582731076453,0.40623811335108406,0.39672879421833396,0.403575503993914,0.38341574743248386,0.40661848611639406,0.39558767592240396,0.402434385697984,0.41764929631038417,0.4104222137694941,0.41726892354507417,0.41536705971852417,0.40433624952453406,0.40737923164701406,0.4210726511981742,0.403575503993914,0.4248763788512743,0.41764929631038417,0.41422594142259417,0.40775960441232406,0.403575503993914,0.403195131228604,0.39406618486116396,0.40547736782046406,0.40433624952453406,0.40433624952453406,0.4119437048307341
GCF_004803735.1,Halomicrobium mukohataei,0.8589468987059349,0.5986313597143708,0.68640285629277,0.6914608747396608,0.7164534364772389,0.767033620946147,0.7649509074680154,0.7822076762868194,0.7872656947337102,0.7839928592680749,0.792323713180601,0.7988693841118715,0.8000595060993752,0.8030348110681345,0.8146385004462957,0.8113656649806605,0.8128533174650402,0.8143409699494198,0.8167212139244272,0.8238619458494496,0.8259446593275811,0.8265397203213329,0.8101755429931567,0.8301100862838441,0.825297619047619,0.8244047619047619,0.8273809523809523,0.8368562072045251,0.828818100625186
GCF_002813695.1,Methanobacterium subterraneum,0.40485260770975057,0.2692149609535553,0.2831894780106864,0.29510891903000414,0.28812166050143856,0.3062063296341965,0.3218249075215783,0.36826962597616114,0.33785450061652283,0.32881216605014385,0.3777229757501028,0.3444307439375257,0.3653925195232224,0.40361693382655156,0.3810110974106042,0.395396629675298,0.38553226469379365,0.39991779695848745,0.3625154130702836,0.3600493218249075,0.40854911631730373,0.38553226469379365,0.38224414303329224,0.38758734073160706,0.3651315789473684,0.36554276315789475,0.3881578947368421,0.37129934210526316,0.3762335526315789
GCF_010692885.1,Halogeometricum borinquense,0.7305932203389831,0.5409671761463293,0.6023552994237034,0.5930844399899774,0.6349285893259835,0.6670007516913055,0.672012027060887,0.6830368328739664,0.6968178401403157,0.6727637183663242,0.6807817589576547,0.6933099473816087,0.6960661488348785,0.6988223502881483,0.6780255575043849,0.7013279879729392,0.7075920821849161,0.694562766224004,0.6953144575294412,0.6933099473816087,0.6908043096968178,0.7043347531946881,0.7116011024805813,0.7033324981207717,0.7028313705838136,0.7015785517414181,0.7163618140816838,0.7113505387121022,0.7050864445001253
GCF_004799645.1,Natronorubrum bangense,0.749269623372052,0.5262417994376757,0.5993439550140581,0.5871602624179943,0.6232427366447985,0.6539362699156513,0.6436269915651359,0.6790065604498594,0.6935332708528584,0.6825210871602624,0.7031396438612934,0.6968134957825679,0.6949390815370197,0.694236176194939,0.6916588566073102,0.7085285848172446,0.6977507029053421,0.7050140581068416,0.71485473289597,0.7087628865979382,0.7127460168697282,0.7298500468603561,0.711340206185567,0.7101686972820993,0.725398313027179,0.7188378631677601,0.7106373008434864,0.7209465791940018,0.7195407685098407
GCF_000006805.1,Halobacterium salinarum NRC-1,0.865727106997616,0.585925925925926,0.7088888888888889,0.6981481481481482,0.7211111111111111,0.7574074074074074,0.7737037037037037,0.7774074074074074,0.7866666666666666,0.8022222222222222,0.782962962962963,0.8022222222222222,0.792962962962963,0.7918518518518518,0.7911111111111111,0.7988888888888889,0.802962962962963,0.8203703703703704,0.8148148148148148,0.8240740740740741,0.8325925925925926,0.8488888888888889,0.8251851851851851,0.8181481481481482,0.8281481481481482,0.827037037037037,0.8385185185185186,0.8444444444444444,0.8307407407407408
GCF_000009965.1,Thermococcus kodakarensis KOD1,0.664890180878553,0.6283607979184735,0.6318300086730269,0.5611448395490026,0.6049436253252385,0.5637467476149176,0.5685169124024284,0.5915004336513443,0.6266261925411969,0.6049436253252385,0.6101474414570686,0.6071118820468343,0.6335646140503035,0.6127493495229835,0.627059843885516,0.6574154379878577,0.6439722463139635,0.660450997398092,0.6561144839549002,0.6309627059843885,0.650043365134432,0.6309627059843885,0.6435385949696444,0.6309627059843885,0.6413703382480486,0.6439722463139635,0.6574154379878577,0.6374674761491761,0.6418039895923677
GCF_005890195.1,Natrinema pallidum,0.8278263491106421,0.5768008474576272,0.670021186440678,0.6403601694915254,0.6859110169491526,0.7084216101694916,0.739406779661017,0.7502648305084746,0.7719809322033898,0.7439088983050848,0.7677436440677966,0.7627118644067796,0.765625,0.7695974576271186,0.7640360169491526,0.760593220338983,0.7804555084745762,0.777542372881356,0.78125,0.7799258474576272,0.7966101694915254,0.7836334745762712,0.7868114406779662,0.7929025423728814,0.8132944915254238,0.8011122881355932,0.7901986754966888,0.8002649006622516,0.8012718600953895
GCF_042851265.1,Sulfurisphaera ohwakuensis,0.2402491241728299,0.2430224642614023,0.2780803267528931,0.24404356705241662,0.22804628999319265,0.24200136147038803,0.2607215793056501,0.24098025867937373,0.2617426820966644,0.252212389380531,0.2542545949625596,0.22532334921715452,0.2382573179033356,0.23349217154526888,0.2450646698434309,0.24208375893769152,0.22846441947565543,0.24412665985699694,0.23118828736806266,0.22199523323118828,0.25842696629213485,0.24787197820905685,0.2223357167177392,0.23944141689373297,0.24216621253405995,0.24080381471389645,0.2514480408858603,0.23687798227675527,0.2257074667575861
GCF_000011105.1,Pyrococcus horikoshii OT3,0.42783343154586523,0.4703683929524827,0.47303790710090765,0.42819006940736787,0.4217832354511479,0.408435664709023,0.37319807794981313,0.41110517885744796,0.41537640149492794,0.40309663641217297,0.39241857981847306,0.4148424986652429,0.4207154297917779,0.395621996796583,0.4196476241324079,0.40309663641217297,0.41217298451681794,0.397757608115323,0.4159103043246129,0.41270688734650296,0.40950347036839296,0.397757608115323,0.4223171382808329,0.40736785904965295,0.4196476241324079,0.403630539241858,0.38921516284036306,0.40950347036839296,0.398825413774693
GCF_002214385.1,Thermococcus gorgonarius,0.6549929676511955,0.603671706263499,0.6182505399568035,0.5658747300215983,0.5658747300215983,0.5885529157667386,0.5804535637149028,0.5928725701943844,0.5642548596112311,0.5955723542116631,0.6177105831533477,0.6069114470842333,0.6198704103671706,0.6306695464362851,0.6241900647948164,0.6263498920086393,0.6139308855291576,0.6258099352051836,0.6317494600431965,0.6101511879049676,0.6306695464362851,0.6117710583153347,0.6236501079913607,0.6398488120950324,0.6160907127429806,0.6387688984881209,0.6355291576673866,0.6322894168466523,0.6236501079913607
GCF_002214485.1,Thermococcus pacificus,0.7260959939531368,0.6439897698209719,0.6562659846547314,0.6010230179028133,0.629156010230179,0.6132992327365729,0.6179028132992327,0.649616368286445,0.6219948849104859,0.6526854219948849,0.6542199488491048,0.661381074168798,0.689002557544757,0.6823529411764706,0.6874680306905371,0.6782608695652174,0.6838874680306906,0.690537084398977,0.7150895140664961,0.681841432225064,0.7002557544757033,0.6997442455242967,0.6920716112531969,0.6777493606138107,0.6823529411764706,0.6852610030706243,0.7088024564994883,0.6786079836233367,0.6989247311827957
GCF_002214505.1,Thermococcus siculi,0.7452380952380953,0.6666666666666666,0.6601307189542484,0.6176470588235294,0.6297852474323062,0.6573295985060691,0.6293183940242764,0.6591970121381886,0.657796451914099,0.6727357609710551,0.6694677871148459,0.6839402427637722,0.6867413632119514,0.7138188608776844,0.680672268907563,0.6890756302521008,0.704014939309057,0.7324929971988795,0.7287581699346405,0.7166199813258637,0.7211583372255955,0.7393741242410089,0.7029425502101821,0.7141522652965904,0.7108827650630547,0.7048108360579168,0.7314339093881363,0.7085474077533863,0.7108827650630547
GCF_031201105.1,Ferroplasma acidiphilum,0.35674269707883155,0.22582359192348567,0.24654622741764082,0.2624867162592986,0.2624867162592986,0.2948990435706695,0.2975557917109458,0.32199787460148777,0.32518597236981933,0.320403825717322,0.3480340063761955,0.3427205100956429,0.3283740701381509,0.38097768331562165,0.3331562167906483,0.33421891604675874,0.36344314558979807,0.3538788522848034,0.3480340063761955,0.36238044633368754,0.36344314558979807,0.34484590860786396,0.346971307120085,0.359192348565356,0.3480340063761955,0.3405951115834219,0.3289054197662062,0.3443145589798087,0.34962805526036134
GCF_000145295.1,Methanothermobacter marburgensis str. Marburg,0.5592312539382482,0.42002301495972383,0.43037974683544306,0.4079401611047181,0.41657077100115075,0.4344073647871116,0.4424626006904488,0.4482163406214039,0.4562715765247411,0.4798619102416571,0.49136939010356734,0.503452243958573,0.5017261219792866,0.5046029919447641,0.5103567318757192,0.5293440736478712,0.5115074798619103,0.525891829689298,0.543728423475259,0.5189873417721519,0.5161104718066744,0.5218642117376294,0.4948216340621404,0.5264672036823935,0.5155350978135789,0.5264672036823935,0.5322209436133487,0.5339470655926352,0.5310701956271576
GCF_900036045.1,Methanoculleus bourgensis,0.78347260909935,0.5732788002726653,0.6039536468984322,0.598159509202454,0.6080436264485344,0.6206543967280164,0.6591683708248125,0.6772324471710974,0.685412406271302,0.7038173142467621,0.7276755282890253,0.7198364008179959,0.7123381049761418,0.7314246762099523,0.7467620995228357,0.7286980231765507,0.7310838445807771,0.7491479209270621,0.7372188139059305,0.7265598363450392,0.7569041936583703,0.7414733969986358,0.7448840381991815,0.7527285129604365,0.7649266461958376,0.746502900034118,0.7624573378839591,0.7532423208191126,0.7742486338797814
